store_id,store_address,postcodes,warehouse_id,stock
402835,,,,
640294,,,,
507415,,,,
704608,,,,
850515,,,,
531428,,,,
725748,,,,
651722,,,,
385116,,,,
224128,,,,
362237,,,,
989212,,,,
929087,,,,
348971,,,,
198176,,,,
805417,,,,
219438,,,,
610635,,,,
727909,,,,
375844,,,,
674547,,,,
485851,,,,
345456,,,,
237093,,,,
512759,,,,
444533,,,,
658289,,,,
260289,,,,
486460,,,,
755381,,,,
282161,,,,
239766,,,,
795755,,,,
699349,,,,
309728,,,,
238567,,,,
740609,,,,
401010,,,,
408015,,,,
717055,,,,
633292,,,,
746693,,,,
858384,,,,
339707,,,,
378321,,,,
337934,,,,
764742,,,,
774035,,,,
138219,,,,
357180,,,,
797542,,,,
184341,,,,
628750,,,,
862467,,,,
150703,,,,
670699,,,,
384043,,,,
251000,,,,
639258,,,,
124187,,,,
391657,,,,
324100,,,,
709594,,,,
889292,,,,
655930,,,,
304611,,,,
375040,,,,
750939,,,,
786021,,,,
950254,,,,
692057,,,,
275357,,,,
938536,,,,
626487,,,,
505130,,,,
836943,,,,
760836,,,,
527915,,,,
711158,,,,
590105,,,,
446230,,,,
770014,,,,
294840,,,,
247258,,,,
455341,,,,
281353,,,,
327768,,,,
827178,,,,
958609,,,,
432531,,,,
326269,,,,
330149,,,,
861851,,,,
139679,,,,
777543,,,,
296523,,,,
948311,,,,
264131,,,,
215834,,,,
801814,,,,
952777,,,,
683229,,,,
178005,,,,
870723,,,,
872059,,,,
622375,,,,
383022,,,,
997197,,,,
779450,,,,
719415,,,,
786405,,,,
308584,,,,
660383,,,,
706552,,,,
830245,,,,
473310,,,,
585962,,,,
184436,,,,
785334,,,,
658323,,,,
273049,,,,
108105,,,,
609283,,,,
499347,,,,
580269,,,,
334417,,,,
379787,,,,
782638,,,,
252917,,,,
636700,,,,
393824,,,,
778333,,,,
381906,,,,
824938,,,,
696982,,,,
595953,,,,
880740,,,,
400059,,,,
242600,,,,
852365,,,,
658907,,,,
497014,,,,
355369,,,,
493116,,,,
701499,,,,
512597,,,,
729203,,,,
798303,,,,
621842,,,,
305691,,,,
453913,,,,
991513,,,,
358822,,,,
630372,,,,
874030,,,,
697486,,,,
291810,,,,
255308,,,,
624585,,,,
334121,,,,
352506,,,,
631991,,,,
701579,,,,
572408,,,,
786343,,,,
480631,,,,
156120,,,,
220873,,,,
924297,,,,
942231,,,,
834631,,,,
922629,,,,
245482,,,,
830937,,,,
900556,,,,
349047,,,,
226457,,,,
813511,,,,
628879,,,,
278327,,,,
280582,,,,
855152,,,,
252235,,,,
428061,,,,
619667,,,,
398266,,,,
545411,,,,
768066,,,,
128804,,,,
294363,,,,
880472,,,,
439987,,,,
306988,,,,
771286,,,,
506367,,,,
228051,,,,
875037,,,,
206794,,,,
443613,,,,
493714,,,,
520233,,,,
647780,,,,
191906,,,,
515369,,,,
255947,,,,
479463,,,,
524121,,,,
773103,,,,
528001,,,,
161166,,,,
763124,,,,
931553,,,,
515587,,,,
342033,,,,
325221,,,,
368093,,,,
214276,,,,
537398,,,,
744131,,,,
400782,,,,
437184,,,,
435788,,,,
620409,,,,
866510,,,,
910974,,,,
713237,,,,
652460,,,,
897930,,,,
852629,,,,
683185,,,,
586829,,,,
814091,,,,
517113,,,,
444806,,,,
652614,,,,
159908,,,,
373977,,,,
960773,,,,
930242,,,,
545878,,,,
486186,,,,
909457,,,,
707891,,,,
983696,,,,
953456,,,,
557221,,,,
358484,,,,
674634,,,,
205263,,,,
113118,,,,
607838,,,,
340260,,,,
784200,,,,
595623,,,,
674376,,,,
982677,,,,
595300,,,,
509142,,,,
772401,,,,
766988,,,,
314686,,,,
210909,,,,
821953,,,,
690657,,,,
434942,,,,
994441,,,,
851355,,,,
110240,,,,
991934,,,,
187421,,,,
677568,,,,
361461,,,,
623647,,,,
135894,,,,
846616,,,,
351135,,,,
324485,,,,
924053,,,,
493731,,,,
215471,,,,
398686,,,,
671504,,,,
644125,,,,
461596,,,,
991973,,,,
143235,,,,
280227,,,,
434145,,,,
527087,,,,
201011,,,,
618493,,,,
879964,,,,
681344,,,,
164669,,,,
655696,,,,
811639,,,,
761654,,,,
607088,,,,
955368,,,,
928224,,,,
703213,,,,
653268,,,,
443118,,,,
946532,,,,
844723,,,,
195016,,,,
901401,,,,
377579,,,,
919430,,,,
368523,,,,
948041,,,,
720091,,,,
249924,,,,
989890,,,,
611983,,,,
276359,,,,
316853,,,,
947426,,,,
430979,,,,
727290,,,,
846712,,,,
614957,,,,
244846,,,,
227477,,,,
909087,,,,
148811,,,,
644354,,,,
247683,,,,
525893,,,,
986582,,,,
924039,,,,
771511,,,,
674136,,,,
525321,,,,
626745,,,,
669993,,,,
137736,,,,
694076,,,,
179086,,,,
134420,,,,
560662,,,,
785605,,,,
186781,,,,
444664,,,,
697598,,,,
784609,,,,
627206,,,,
977690,,,,
610706,,,,
967102,,,,
882446,,,,
683292,,,,
569398,,,,
442085,,,,
259992,,,,
147467,,,,
975128,,,,
628385,,,,
424526,,,,
456285,,,,
816341,,,,
758125,,,,
314122,,,,
987052,,,,
811333,,,,
494595,,,,
436066,,,,
822488,,,,
733179,,,,
177690,,,,
843548,,,,
227532,,,,
859681,,,,
131396,,,,
738473,,,,
511495,,,,
966589,,,,
312659,,,,
837988,,,,
771650,,,,
987550,,,,
122676,,,,
376935,,,,
125194,,,,
872172,,,,
646325,,,,
856897,,,,
824385,,,,
532805,,,,
299023,,,,
422171,,,,
300805,,,,
402044,,,,
710579,,,,
447187,,,,
642635,,,,
240603,,,,
251727,,,,
999452,,,,
390688,,,,
466267,,,,
332962,,,,
525708,,,,
212980,,,,
337008,,,,
562566,,,,
980218,,,,
275518,,,,
910256,,,,
265501,,,,
295097,,,,
913266,,,,
788070,,,,
299316,,,,
312922,,,,
208520,,,,
475957,,,,
398041,,,,
922649,,,,
648845,,,,
327119,,,,
347631,,,,
285306,,,,
260070,,,,
823235,,,,
688211,,,,
931754,,,,
646988,,,,
817926,,,,
904994,,,,
184801,,,,
101085,,,,
703437,,,,
484781,,,,
302005,,,,
463338,,,,
945441,,,,
282564,,,,
299980,,,,
437047,,,,
250820,,,,
561116,,,,
858724,,,,
564459,,,,
445778,,,,
120046,,,,
687027,,,,
387467,,,,
705486,,,,
256210,,,,
811994,,,,
330415,,,,
138356,,,,
213829,,,,
505112,,,,
219526,,,,
654386,,,,
723245,,,,
600527,,,,
161155,,,,
773691,,,,
304075,,,,
220316,,,,
189145,,,,
870476,,,,
437376,,,,
246538,,,,
170033,,,,
355604,,,,
145636,,,,
730799,,,,
753185,,,,
406127,,,,
373103,,,,
977318,,,,
177571,,,,
272421,,,,
728873,,,,
295831,,,,
124606,,,,
734935,,,,
200846,,,,
692456,,,,
361648,,,,
817240,,,,
512544,,,,
972004,,,,
247776,,,,
475687,,,,
949440,,,,
594606,,,,
544998,,,,
487013,,,,
458399,,,,
303078,,,,
602793,,,,
470124,,,,
320988,,,,
811472,,,,
990401,,,,
486435,,,,
886573,,,,
373132,,,,
258306,,,,
104017,,,,
648014,,,,
459546,,,,
980985,,,,
574817,,,,
637395,,,,
192585,,,,
851208,,,,
383862,,,,
555518,,,,
575018,,,,
288957,,,,
593616,,,,
476517,,,,
677281,,,,
794798,,,,
500151,,,,
598438,,,,
587350,,,,
292624,,,,
608546,,,,
528441,,,,
489795,,,,
559743,,,,
432866,,,,
643574,,,,
345326,,,,
260155,,,,
161473,,,,
127445,,,,
724616,,,,
916984,,,,
846399,,,,
518739,,,,
446036,,,,
877154,,,,
539984,,,,
757569,,,,
607802,,,,
943796,,,,
482617,,,,
780278,,,,
553220,,,,
665622,,,,
160478,,,,
300963,,,,
823786,,,,
658427,,,,
972603,,,,
759624,,,,
837328,,,,
239553,,,,
643532,,,,
781401,,,,
466570,,,,
598205,,,,
944838,,,,
279629,,,,
944594,,,,
372579,,,,
920414,,,,
332704,,,,
867564,,,,
493099,,,,
129777,,,,
403031,,,,
787609,,,,
287398,,,,
394131,,,,
894873,,,,
692712,,,,
299304,,,,
885973,,,,
883181,,,,
761418,,,,
119607,,,,
334697,,,,
779899,,,,
926356,,,,
604683,,,,
505798,,,,
527505,,,,
213738,,,,
398458,,,,
147410,,,,
809390,,,,
641371,,,,
246945,,,,
479256,,,,
854139,,,,
408042,,,,
166225,,,,
557474,,,,
910442,,,,
159235,,,,
896583,,,,
979475,,,,
747763,,,,
750732,,,,
725631,,,,
206766,,,,
864730,,,,
842732,,,,
919097,,,,
115930,,,,
778977,,,,
144939,,,,
533161,,,,
134510,,,,
403440,,,,
271269,,,,
670077,,,,
835723,,,,
278472,,,,
119695,,,,
261581,,,,
610084,,,,
728397,,,,
528541,,,,
974865,,,,
936527,,,,
536331,,,,
122032,,,,
988513,,,,
922623,,,,
997919,,,,
504678,,,,
372740,,,,
856395,,,,
166634,,,,
624379,,,,
778330,,,,
980039,,,,
948418,,,,
651001,,,,
607189,,,,
345901,,,,
699989,,,,
863648,,,,
865630,,,,
967432,,,,
308964,,,,
251360,,,,
952533,,,,
583800,,,,
504682,,,,
311438,,,,
156873,,,,
828413,,,,
557475,,,,
212989,,,,
748680,,,,
829158,,,,
427060,,,,
358700,,,,
843148,,,,
716165,,,,
138345,,,,
717551,,,,
490801,,,,
786549,,,,
772978,,,,
942341,,,,
286675,,,,
242161,,,,
349115,,,,
632880,,,,
991456,,,,
634479,,,,
626484,,,,
354189,,,,
278107,,,,
507336,,,,
604209,,,,
915661,,,,
976180,,,,
169325,,,,
382053,,,,
741484,,,,
962860,,,,
142520,,,,
725501,,,,
302986,,,,
294474,,,,
257107,,,,
390838,,,,
968008,,,,
245706,,,,
492472,,,,
736396,,,,
618208,,,,
935246,,,,
288493,,,,
639639,,,,
697316,,,,
466582,,,,
398888,,,,
405859,,,,
690478,,,,
157688,,,,
861792,,,,
641229,,,,
905716,,,,
247641,,,,
976146,,,,
335008,,,,
461523,,,,
941316,,,,
439180,,,,
989413,,,,
649450,,,,
280519,,,,
608778,,,,
216153,,,,
761510,,,,
874678,,,,
137212,,,,
644953,,,,
991572,,,,
151280,,,,
998828,,,,
170480,,,,
156656,,,,
510215,,,,
849175,,,,
359967,,,,
257461,,,,
851194,,,,
974702,,,,
475066,,,,
361351,,,,
366188,,,,
102720,,,,
173464,,,,
763177,,,,
415782,,,,
189781,,,,
444308,,,,
877120,,,,
813527,,,,
460366,,,,
862014,,,,
397373,,,,
907605,,,,
489329,,,,
394762,,,,
841350,,,,
255375,,,,
217165,,,,
106402,,,,
374330,,,,
190408,,,,
224435,,,,
440554,,,,
190501,,,,
816464,,,,
473966,,,,
396288,,,,
301789,,,,
107978,,,,
958695,,,,
668584,,,,
630656,,,,
871094,,,,
687636,,,,
300873,,,,
596626,,,,
541709,,,,
609386,,,,
146228,,,,
720955,,,,
834779,,,,
186504,,,,
434873,,,,
192676,,,,
735459,,,,
608639,,,,
751584,,,,
638879,,,,
604691,,,,
306581,,,,
964261,,,,
609213,,,,
529787,,,,
806029,,,,
267738,,,,
415686,,,,
484100,,,,
665522,,,,
609633,,,,
899407,,,,
183831,,,,
753998,,,,
276276,,,,
269112,,,,
349318,,,,
808015,,,,
186573,,,,
984097,,,,
652779,,,,
883478,,,,
942686,,,,
470907,,,,
258648,,,,
846083,,,,
681620,,,,
670350,,,,
313043,,,,
404599,,,,
674472,,,,
487352,,,,
630799,,,,
374521,,,,
588094,,,,
866955,,,,
608799,,,,
646889,,,,
697160,,,,
414874,,,,
282398,,,,
200513,,,,
598072,,,,
250001,,,,
258593,,,,
352983,,,,
710282,,,,
889077,,,,
248555,,,,
287158,,,,
962344,,,,
188449,,,,
658369,,,,
427481,,,,
191434,,,,
700411,,,,
215871,,,,
868889,,,,
126290,,,,
918650,,,,
630108,,,,
594201,,,,
453561,,,,
305820,,,,
191777,,,,
693672,,,,
955133,,,,
543193,,,,
106202,,,,
899653,,,,
361036,,,,
373342,,,,
249618,,,,
208415,,,,
843737,,,,
514015,,,,
448151,,,,
668602,,,,
922909,,,,
525944,,,,
259261,,,,
849324,,,,
589299,,,,
443788,,,,
642264,,,,
761534,,,,
698473,,,,
209140,,,,
974503,,,,
714832,,,,
123964,,,,
162634,,,,
229267,,,,
639160,,,,
127733,,,,
758634,,,,
790564,,,,
749945,,,,
942831,,,,
666400,,,,
147080,,,,
158207,,,,
233309,,,,
362273,,,,
717406,,,,
932373,,,,
351503,,,,
239721,,,,
219569,,,,
917814,,,,
189119,,,,
420847,,,,
357566,,,,
878849,,,,
289562,,,,
151346,,,,
828823,,,,
577421,,,,
755423,,,,
530419,,,,
212496,,,,
703404,,,,
738416,,,,
911639,,,,
811041,,,,
649094,,,,
403021,,,,
493401,,,,
966384,,,,
749080,,,,
601228,,,,
990226,,,,
467119,,,,
734906,,,,
675539,,,,
635154,,,,
924950,,,,
820106,,,,
633186,,,,
307083,,,,
426083,,,,
894865,,,,
126299,,,,
224075,,,,
335190,,,,
642126,,,,
322924,,,,
478443,,,,
370985,,,,
569087,,,,
803104,,,,
176876,,,,
487017,,,,
223654,,,,
493292,,,,
599325,,,,
943079,,,,
609623,,,,
363314,,,,
935642,,,,
589901,,,,
240124,,,,
987456,,,,
752900,,,,
164141,,,,
661901,,,,
317077,,,,
188597,,,,
416494,,,,
738767,,,,
932138,,,,
549820,,,,
441321,,,,
931526,,,,
655444,,,,
399195,,,,
284846,,,,
879913,,,,
977673,,,,
294201,,,,
721679,,,,
303562,,,,
929227,,,,
977756,,,,
586228,,,,
592317,,,,
694238,,,,
625557,,,,
462583,,,,
133766,,,,
403724,,,,
343654,,,,
208989,,,,
939846,,,,
270625,,,,
437986,,,,
924251,,,,
873189,,,,
948860,,,,
666909,,,,
238623,,,,
483055,,,,
595429,,,,
101909,,,,
246870,,,,
302546,,,,
579178,,,,
621127,,,,
836078,,,,
715756,,,,
382314,,,,
922984,,,,
300282,,,,
291730,,,,
628011,,,,
999770,,,,
754474,,,,
333720,,,,
413186,,,,
839489,,,,
737009,,,,
146512,,,,
856590,,,,
507395,,,,
427356,,,,
387007,,,,
575531,,,,
533903,,,,
801739,,,,
187564,,,,
262565,,,,
144171,,,,
301993,,,,
433720,,,,
581618,,,,
888386,,,,
405568,,,,
982322,,,,
880606,,,,
458892,,,,
679990,,,,
603059,,,,
503740,,,,
819752,,,,
211968,,,,
707863,,,,
766313,,,,
583229,,,,
585266,,,,
955340,,,,
317511,,,,
195967,,,,
475086,,,,
229926,,,,
670102,,,,
597672,,,,
398992,,,,
297136,,,,
701963,,,,
435335,,,,
419847,,,,
790400,,,,
130409,,,,
797776,,,,
348051,,,,
688140,,,,
288037,,,,
849369,,,,
396678,,,,
418532,,,,
858109,,,,
692386,,,,
330238,,,,
989526,,,,
856834,,,,
451202,,,,
291610,,,,
766343,,,,
787520,,,,
639093,,,,
520262,,,,
259180,,,,
200158,,,,
186020,,,,
236748,,,,
172717,,,,
162277,,,,
892848,,,,
138287,,,,
898311,,,,
687167,,,,
690050,,,,
663321,,,,
967268,,,,
995323,,,,
610833,,,,
246400,,,,
610143,,,,
582350,,,,
744127,,,,
429454,,,,
127783,,,,
844410,,,,
546091,,,,
468090,,,,
744782,,,,
904716,,,,
421522,,,,
698737,,,,
934740,,,,
982894,,,,
348731,,,,
717345,,,,
520705,,,,
288776,,,,
608133,,,,
107118,,,,
310094,,,,
922223,,,,
607440,,,,
292583,,,,
766105,,,,
250369,,,,
163588,,,,
453614,,,,
788874,,,,
597740,,,,
575743,,,,
453776,,,,
696930,,,,
942720,,,,
230738,,,,
735032,,,,
976435,,,,
264799,,,,
892402,,,,
140877,,,,
158846,,,,
671531,,,,
450457,,,,
818027,,,,
553020,,,,
150726,,,,
918426,,,,
295598,,,,
716530,,,,
870115,,,,
609463,,,,
989461,,,,
974287,,,,
503847,,,,
463879,,,,
240058,,,,
279055,,,,
664065,,,,
983205,,,,
523380,,,,
180121,,,,
465648,,,,
328304,,,,
172630,,,,
300429,,,,
168520,,,,
133730,,,,
103099,,,,
436975,,,,
234560,,,,
356849,,,,
518985,,,,
425158,,,,
976763,,,,
262511,,,,
972206,,,,
145695,,,,
666769,,,,
618752,,,,
509505,,,,
417385,,,,
675666,,,,
267753,,,,
226831,,,,
834845,,,,
435664,,,,
133122,,,,
632282,,,,
206358,,,,
896153,,,,
850971,,,,
242966,,,,
988148,,,,
639114,,,,
287907,,,,
319138,,,,
419238,,,,
520876,,,,
567919,,,,
542620,,,,
741277,,,,
898795,,,,
138364,,,,
617104,,,,
313806,,,,
204128,,,,
160060,,,,
985186,,,,
849568,,,,
130249,,,,
471840,,,,
194380,,,,
673101,,,,
719317,,,,
658778,,,,
752538,,,,
719282,,,,
506476,,,,
918620,,,,
361414,,,,
670823,,,,
589966,,,,
145678,,,,
743350,,,,
667236,,,,
805271,,,,
351397,,,,
208857,,,,
835381,,,,
523004,,,,
393459,,,,
503537,,,,
459494,,,,
943794,,,,
465932,,,,
688704,,,,
990824,,,,
574721,,,,
222855,,,,
227474,,,,
952450,,,,
500644,,,,
439857,,,,
892090,,,,
299107,,,,
700142,,,,
381681,,,,
928202,,,,
108267,,,,
433584,,,,
554290,,,,
830638,,,,
494898,,,,
748437,,,,
150171,,,,
442946,,,,
555396,,,,
369613,,,,
155137,,,,
316094,,,,
474786,,,,
250264,,,,
964782,,,,
123704,,,,
622064,,,,
450740,,,,
445743,,,,
384940,,,,
579080,,,,
966623,,,,
591243,,,,
891541,,,,
549612,,,,
375226,,,,
151544,,,,
912615,,,,
476665,,,,
136495,,,,
449681,,,,
523975,,,,
559157,,,,
474121,,,,
698994,,,,
465242,,,,
554548,,,,
865215,,,,
665365,,,,
552906,,,,
874379,,,,
609697,,,,
705657,,,,
213805,,,,
311030,,,,
896492,,,,
298824,,,,
140325,,,,
796090,,,,
984811,,,,
634628,,,,
747774,,,,
725319,,,,
999467,,,,
125943,,,,
908172,,,,
711916,,,,
577230,,,,
501736,,,,
332160,,,,
870374,,,,
517702,,,,
417538,,,,
170663,,,,
603940,,,,
777684,,,,
423404,,,,
340995,,,,
569224,,,,
806616,,,,
957999,,,,
485231,,,,
887131,,,,
729527,,,,
309062,,,,
819757,,,,
458455,,,,
532685,,,,
504977,,,,
919093,,,,
484156,,,,
996741,,,,
983250,,,,
591621,,,,
160953,,,,
217758,,,,
955611,,,,
566914,,,,
652234,,,,
563267,,,,
146719,,,,
818475,,,,
443703,,,,
715155,,,,
290610,,,,
892940,,,,
803886,,,,
969987,,,,
879853,,,,
340759,,,,
737438,,,,
509453,,,,
122488,,,,
912622,,,,
146501,,,,
375408,,,,
674386,,,,
260239,,,,
680724,,,,
804138,,,,
513117,,,,
316671,,,,
683755,,,,
453713,,,,
441791,,,,
499822,,,,
231790,,,,
553808,,,,
851620,,,,
766492,,,,
353283,,,,
708027,,,,
784637,,,,
251049,,,,
616981,,,,
500842,,,,
475106,,,,
336428,,,,
669944,,,,
369250,,,,
517326,,,,
113284,,,,
148522,,,,
954508,,,,
784012,,,,
161388,,,,
220627,,,,
189583,,,,
774234,,,,
638336,,,,
167650,,,,
352417,,,,
888850,,,,
435284,,,,
856037,,,,
252732,,,,
796036,,,,
201472,,,,
303778,,,,
718524,,,,
447239,,,,
516012,,,,
714347,,,,
732198,,,,
811018,,,,
182554,,,,
789379,,,,
827829,,,,
390793,,,,
925837,,,,
898726,,,,
273475,,,,
545796,,,,
154062,,,,
641699,,,,
229587,,,,
604960,,,,
117774,,,,
427015,,,,
320205,,,,
617798,,,,
683697,,,,
481274,,,,
523596,,,,
695180,,,,
925461,,,,
818183,,,,
744263,,,,
462770,,,,
621189,,,,
506820,,,,
107572,,,,
951361,,,,
142562,,,,
411500,,,,
615903,,,,
622283,,,,
707132,,,,
206380,,,,
687614,,,,
582031,,,,
496559,,,,
833143,,,,
778179,,,,
564020,,,,
268604,,,,
455330,,,,
709054,,,,
266386,,,,
897338,,,,
495178,,,,
383906,,,,
892642,,,,
147540,,,,
403799,,,,
880438,,,,
890911,,,,
488352,,,,
265959,,,,
213927,,,,
120726,,,,
947646,,,,
234512,,,,
472861,,,,
730435,,,,
984698,,,,
705282,,,,
966137,,,,
824560,,,,
896734,,,,
411275,,,,
783449,,,,
959422,,,,
533507,,,,
327851,,,,
570105,,,,
165861,,,,
585314,,,,
691831,,,,
597604,,,,
579907,,,,
176007,,,,
686943,,,,
893177,,,,
458102,,,,
135298,,,,
379072,,,,
232182,,,,
291074,,,,
770090,,,,
265081,,,,
507349,,,,
262064,,,,
838013,,,,
845885,,,,
960743,,,,
233048,,,,
693326,,,,
176185,,,,
998885,,,,
382676,,,,
531640,,,,
384716,,,,
764201,,,,
567414,,,,
466544,,,,
246256,,,,
584262,,,,
301587,,,,
350532,,,,
456393,,,,
761607,,,,
225966,,,,
731052,,,,
626190,,,,
614912,,,,
635479,,,,
820098,,,,
690393,,,,
427928,,,,
470734,,,,
543296,,,,
999545,,,,
794126,,,,
113493,,,,
770366,,,,
610144,,,,
995794,,,,
175995,,,,
111620,,,,
378661,,,,
579014,,,,
141469,,,,
295923,,,,
544643,,,,
256528,,,,
234422,,,,
690878,,,,
273887,,,,
446153,,,,
317924,,,,
102964,,,,
140956,,,,
360554,,,,
304433,,,,
164045,,,,
266175,,,,
266169,,,,
347346,,,,
327251,,,,
395641,,,,
900394,,,,
504513,,,,
866539,,,,
526402,,,,
353961,,,,
767055,,,,
758880,,,,
577012,,,,
961790,,,,
938773,,,,
406912,,,,
439649,,,,
800714,,,,
194085,,,,
878117,,,,
212717,,,,
987114,,,,
703284,,,,
944163,,,,
206372,,,,
765262,,,,
683487,,,,
929310,,,,
872686,,,,
537613,,,,
730897,,,,
796314,,,,
128360,,,,
947775,,,,
198566,,,,
325616,,,,
751715,,,,
759329,,,,
201075,,,,
979234,,,,
484220,,,,
722223,,,,
227307,,,,
426494,,,,
883042,,,,
748852,,,,
201766,,,,
466420,,,,
461572,,,,
553362,,,,
740896,,,,
893317,,,,
765094,,,,
409472,,,,
671505,,,,
264674,,,,
457507,,,,
932307,,,,
803924,,,,
840690,,,,
357484,,,,
791662,,,,
872555,,,,
257405,,,,
491403,,,,
672781,,,,
542926,,,,
401602,,,,
872695,,,,
945947,,,,
552614,,,,
231855,,,,
325927,,,,
968661,,,,
904421,,,,
999882,,,,
738082,,,,
704579,,,,
415504,,,,
885312,,,,
622027,,,,
538763,,,,
912813,,,,
568108,,,,
885803,,,,
783970,,,,
417808,,,,
575977,,,,
548659,,,,
149720,,,,
418191,,,,
492406,,,,
741365,,,,
981512,,,,
307242,,,,
223086,,,,
974820,,,,
985150,,,,
664107,,,,
922709,,,,
484637,,,,
591083,,,,
606371,,,,
658128,,,,
238962,,,,
422921,,,,
409952,,,,
693873,,,,
133555,,,,
727532,,,,
403652,,,,
693647,,,,
299811,,,,
891087,,,,
951763,,,,
312826,,,,
245011,,,,
344545,,,,
828093,,,,
957580,,,,
643744,,,,
165710,,,,
747247,,,,
809749,,,,
958849,,,,
935897,,,,
765400,,,,
551299,,,,
815078,,,,
495162,,,,
514325,,,,
684400,,,,
880074,,,,
572771,,,,
199211,,,,
168407,,,,
329166,,,,
715983,,,,
192150,,,,
939241,,,,
311942,,,,
873183,,,,
746902,,,,
934997,,,,
878661,,,,
838635,,,,
755044,,,,
381849,,,,
434097,,,,
415340,,,,
188958,,,,
991981,,,,
128414,,,,
484483,,,,
499992,,,,
558124,,,,
753523,,,,
921777,,,,
657597,,,,
870211,,,,
799686,,,,
648748,,,,
230324,,,,
493538,,,,
993719,,,,
767391,,,,
212599,,,,
405980,,,,
481119,,,,
740412,,,,
752553,,,,
634786,,,,
929925,,,,
281419,,,,
149890,,,,
236269,,,,
402794,,,,
425685,,,,
275367,,,,
501635,,,,
931632,,,,
916980,,,,
392352,,,,
855646,,,,
947239,,,,
242760,,,,
973140,,,,
483816,,,,
498880,,,,
206391,,,,
781216,,,,
622970,,,,
488138,,,,
800551,,,,
161867,,,,
364811,,,,
557794,,,,
991437,,,,
809527,,,,
605593,,,,
114274,,,,
882273,,,,
286639,,,,
719497,,,,
722467,,,,
369682,,,,
586232,,,,
592267,,,,
298899,,,,
821434,,,,
611484,,,,
985948,,,,
257948,,,,
661197,,,,
526334,,,,
524686,,,,
314480,,,,
820550,,,,
992539,,,,
418856,,,,
663072,,,,
817979,,,,
364417,,,,
810089,,,,
408539,,,,
265593,,,,
801172,,,,
754863,,,,
428489,,,,
852024,,,,
253852,,,,
737077,,,,
673527,,,,
780365,,,,
657280,,,,
530741,,,,
708027,,,,
590896,,,,
520757,,,,
680841,,,,
340145,,,,
341963,,,,
639481,,,,
184736,,,,
608977,,,,
972869,,,,
762190,,,,
624048,,,,
323007,,,,
723381,,,,
270873,,,,
793111,,,,
927234,,,,
283790,,,,
533772,,,,
392749,,,,
526287,,,,
922806,,,,
333853,,,,
253568,,,,
303054,,,,
889855,,,,
380486,,,,
659775,,,,
331122,,,,
487793,,,,
937227,,,,
123599,,,,
367546,,,,
984909,,,,
411657,,,,
988719,,,,
443786,,,,
697170,,,,
119395,,,,
775201,,,,
979960,,,,
918722,,,,
684932,,,,
208396,,,,
216168,,,,
616688,,,,
956422,,,,
557061,,,,
546293,,,,
269153,,,,
430981,,,,
849119,,,,
789576,,,,
632635,,,,
582044,,,,
326227,,,,
353307,,,,
610197,,,,
768993,,,,
173917,,,,
921504,,,,
523961,,,,
258325,,,,
260638,,,,
257855,,,,
801955,,,,
335609,,,,
536586,,,,
352495,,,,
397049,,,,
659756,,,,
785457,,,,
274771,,,,
504765,,,,
207521,,,,
703152,,,,
275030,,,,
475660,,,,
585823,,,,
766224,,,,
824397,,,,
858624,,,,
584663,,,,
216657,,,,
888344,,,,
486332,,,,
103321,,,,
923042,,,,
682684,,,,
645729,,,,
499257,,,,
517304,,,,
655578,,,,
278448,,,,
692979,,,,
641698,,,,
141152,,,,
958987,,,,
686361,,,,
138143,,,,
678133,,,,
782066,,,,
809467,,,,
470157,,,,
631415,,,,
604521,,,,
791568,,,,
830710,,,,
534283,,,,
674403,,,,
539673,,,,
368540,,,,
712661,,,,
456612,,,,
138591,,,,
228245,,,,
936772,,,,
704994,,,,
826270,,,,
916689,,,,
102459,,,,
465234,,,,
892691,,,,
524891,,,,
662323,,,,
293310,,,,
283327,,,,
550006,,,,
665540,,,,
157239,,,,
385432,,,,
189355,,,,
200539,,,,
475122,,,,
429664,,,,
728568,,,,
404397,,,,
645249,,,,
618923,,,,
552688,,,,
895628,,,,
485337,,,,
444877,,,,
555453,,,,
258152,,,,
248648,,,,
744709,,,,
383027,,,,
997203,,,,
403001,,,,
407093,,,,
932106,,,,
493646,,,,
586892,,,,
333565,,,,
661326,,,,
574720,,,,
760710,,,,
784326,,,,
756656,,,,
549599,,,,
859470,,,,
365484,,,,
524773,,,,
302106,,,,
780817,,,,
538542,,,,
489827,,,,
707603,,,,
543733,,,,
432591,,,,
684607,,,,
464138,,,,
254861,,,,
246705,,,,
970494,,,,
913251,,,,
875991,,,,
932856,,,,
483936,,,,
526104,,,,
590878,,,,
953296,,,,
455864,,,,
171943,,,,
382318,,,,
637246,,,,
505369,,,,
512923,,,,
747088,,,,
686520,,,,
928081,,,,
932452,,,,
405357,,,,
550943,,,,
163072,,,,
324549,,,,
506752,,,,
464294,,,,
309894,,,,
504308,,,,
863871,,,,
813076,,,,
509826,,,,
828695,,,,
112924,,,,
349677,,,,
882107,,,,
410823,,,,
157328,,,,
473984,,,,
125625,,,,
479400,,,,
760912,,,,
862843,,,,
942782,,,,
455560,,,,
870954,,,,
493177,,,,
726989,,,,
497340,,,,
918969,,,,
202001,,,,
110566,,,,
544401,,,,
319843,,,,
961403,,,,
127624,,,,
230401,,,,
346022,,,,
248429,,,,
486277,,,,
770346,,,,
761757,,,,
770682,,,,
429556,,,,
